Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Unit_Price,Salesperson,Target_Sales,Customer_Rating,Return_Status
ORD-00351,2024-10-22,2024-10-25,First Class,CUST0122,Neha Tiwari,Home Office,Central,Himachal,Himachal_City1,Appliances,Air Conditioner,Air Conditioner - Model 128,15348.54,6,0.15,1683.19,2558.09,Jayesh Shah,12625.08,4.3,No Return
ORD-00352,2022-04-08,2022-04-14,First Class,CUST0025,Pooja Agarwal,Corporate,Central,MP,MP_City1,Office Supplies,Printer Paper,Printer Paper - Model 989,59521.56,12,0.15,7861.23,4960.13,Elan Nair,51024.0,1.7,No Return
ORD-00353,2023-07-19,2023-07-23,First Class,CUST0132,Pooja Agarwal,Corporate,North,UP,UP_City4,Clothing,Saree,Saree - Model 202,1358.91,9,0.15,261.5,150.99,Divya Reddy,1315.4,3.0,No Return
ORD-00354,2022-05-09,2022-05-10,First Class,CUST0112,Suresh Verma,SME,South,Telangana,Telangana_City2,Office Supplies,Stapler,Stapler - Model 739,51127.2,16,0.3,2598.15,3195.45,Bhavna Sharma,59248.93,3.3,No Return
ORD-00355,2023-09-26,2023-09-28,Same Day,CUST0136,Divya Shah,Home Office,East,West Bengal,West Bengal_City2,Appliances,Geyser,Geyser - Model 524,15234.94,14,0.3,778.49,1088.21,Geetha Iyer,14101.95,3.1,No Return
ORD-00356,2024-10-24,2024-10-28,Standard Class,CUST0128,Suresh Verma,Consumer,North,Uttarakhand,Uttarakhand_City3,Furniture,Wardrobe,Wardrobe - Model 573,20644.2,15,0.25,3248.61,1376.28,Chetan Patel,18996.52,4.0,No Return
ORD-00357,2023-11-20,2023-11-22,Same Day,CUST0017,Suresh Verma,Consumer,West,Goa,Goa_City1,Office Supplies,Scissors,Scissors - Model 253,19198.62,14,0.1,4212.78,1371.33,Divya Reddy,15624.84,4.2,No Return
ORD-00358,2023-11-18,2023-11-20,Standard Class,CUST0109,Priya Patel,SME,West,Goa,Goa_City1,Appliances,Air Conditioner,Air Conditioner - Model 156,5871.74,7,0.05,327.67,838.82,Bhavna Sharma,5618.98,2.2,No Return
ORD-00360,2023-10-02,2023-10-06,First Class,CUST0056,Vijay Reddy,Corporate,Central,Uttarakhand,Uttarakhand_City3,Furniture,Sofa,Sofa - Model 658,3668.04,4,0.1,600.31,917.01,Geetha Iyer,3805.32,2.0,No Return
ORD-00361,2021-12-26,2021-12-28,Second Class,CUST0095,Anita Gupta,Home Office,South,Karnataka,Karnataka_City5,Clothing,Kurta,Kurta - Model 493,3244.72,1,0.2,156.9,3244.72,Elan Nair,3632.38,3.8,No Return
ORD-00362,2023-04-28,2023-04-28,Same Day,CUST0003,Sanjay Rao,Home Office,Central,Chhattisgarh,Chhattisgarh_City4,Clothing,Jacket,Jacket - Model 908,13854.6,9,0.3,2686.41,1539.4,Arun Kumar,12982.01,1.3,Returned
ORD-00363,2024-10-24,2024-10-28,First Class,CUST0109,Sunita Singh,SME,West,Goa,Goa_City1,Office Supplies,File Folder,File Folder - Model 880,21044.94,6,0.2,1177.0,3507.49,Arun Kumar,23584.78,1.7,Returned
ORD-00364,2022-10-22,2022-10-26,First Class,CUST0161,Anita Gupta,SME,South,Tamil Nadu,Tamil Nadu_City4,Clothing,Formal Shirt,Formal Shirt - Model 994,31902.86,11,0.0,3105.64,2900.26,Chetan Patel,29680.5,3.7,No Return
ORD-00365,2022-01-01,2022-01-06,Second Class,CUST0095,Meena Nair,Corporate,East,Odisha,Odisha_City4,Electronics,Headphones,Headphones - Model 303,57045.69,13,0.3,12590.65,4388.13,Elan Nair,65638.52,1.7,Returned
ORD-00366,2024-08-27,2024-08-28,Same Day,CUST0039,Amit Kumar,Corporate,Central,Uttarakhand,Uttarakhand_City2,Appliances,Microwave,Microwave - Model 830,10705.32,12,0.2,729.72,892.11,Divya Reddy,9584.17,4.4,No Return
ORD-00367,2022-07-06,2022-07-10,Second Class,CUST0111,Suresh Verma,Corporate,East,Jharkhand,Jharkhand_City3,Clothing,Formal Shirt,Formal Shirt - Model 368,22341.0,20,0.3,2109.51,1117.05,Divya Reddy,24772.6,4.6,No Return
ORD-00368,2024-12-14,2024-12-20,First Class,CUST0121,Vijay Reddy,Corporate,Central,Uttarakhand,Uttarakhand_City1,Electronics,Laptop,Laptop - Model 670,53606.08,11,0.15,11667.22,4873.28,Arun Kumar,44281.64,4.7,Returned
ORD-00369,2024-11-12,2024-11-14,Standard Class,CUST0192,Priya Patel,Consumer,East,Assam,Assam_City3,Appliances,Fan,Fan - Model 273,1305.6,1,0.2,171.59,1305.6,Isha Gupta,1366.21,2.4,Returned
ORD-00370,2022-08-28,2022-08-28,First Class,CUST0136,Pooja Agarwal,Home Office,South,Tamil Nadu,Tamil Nadu_City4,Office Supplies,File Folder,File Folder - Model 389,6695.05,5,0.1,381.11,1339.01,Elan Nair,7407.84,4.0,No Return
ORD-00371,2024-01-07,2024-01-09,Standard Class,CUST0081,Divya Shah,Consumer,Central,UP,UP_City2,Clothing,Formal Shirt,Formal Shirt - Model 136,14002.95,5,0.25,2530.99,2800.59,Harish Mehta,13024.31,3.8,Returned
ORD-00372,2022-02-12,2022-02-13,Second Class,CUST0092,Neha Tiwari,Home Office,North,UP,UP_City2,Electronics,Headphones,Headphones - Model 954,37054.56,16,0.0,11255.38,2315.91,Chetan Patel,43537.93,4.3,No Return
ORD-00373,2021-06-01,2021-06-04,Standard Class,CUST0147,Meena Nair,SME,Central,MP,MP_City3,Appliances,Geyser,Geyser - Model 704,64484.7,14,0.05,17182.09,4606.05,Bhavna Sharma,78573.87,1.6,No Return
ORD-00375,2021-01-28,2021-01-28,Second Class,CUST0103,Ravi Chandran,SME,Central,Himachal,Himachal_City4,Clothing,T-Shirt,T-Shirt - Model 391,7430.4,6,0.3,1610.6,1238.4,Chetan Patel,6392.38,3.0,Returned
ORD-00376,2024-08-09,2024-08-14,Same Day,CUST0171,Sunita Singh,Corporate,East,Assam,Assam_City4,Furniture,Bookshelf,Bookshelf - Model 930,31051.56,12,0.15,4846.77,2587.63,Farhan Khan,34372.02,2.7,Returned
ORD-00377,2021-05-15,2021-05-19,Standard Class,CUST0119,Deepika Iyer,SME,North,Delhi,Delhi_City3,Appliances,Microwave,Microwave - Model 252,23284.0,5,0.2,4449.44,4656.8,Chetan Patel,26593.98,2.2,No Return
ORD-00378,2024-07-04,2024-07-08,First Class,CUST0013,Neha Tiwari,Home Office,North,Uttarakhand,Uttarakhand_City3,Office Supplies,Marker Set,Marker Set - Model 699,13771.92,3,0.2,906.63,4590.64,Bhavna Sharma,16310.41,1.1,Returned
ORD-00379,2024-10-26,2024-10-28,First Class,CUST0022,Pooja Agarwal,Consumer,South,Kerala,Kerala_City2,Clothing,T-Shirt,T-Shirt - Model 289,16040.3,10,0.25,2243.63,1604.03,Bhavna Sharma,18823.53,3.4,No Return
ORD-00380,2024-11-24,2024-11-28,Same Day,CUST0102,Sunita Singh,Home Office,West,MP,MP_City5,Electronics,Laptop,Laptop - Model 932,900.09,1,0.15,143.87,900.09,Jayesh Shah,882.42,3.7,Returned
ORD-00381,2021-04-16,2021-04-22,Second Class,CUST0004,Suresh Verma,Consumer,East,West Bengal,West Bengal_City4,Furniture,Desk,Desk - Model 962,16356.16,4,0.25,4185.0,4089.04,Isha Gupta,14646.24,2.2,Returned
ORD-00382,2024-01-28,2024-01-28,Second Class,CUST0030,Meena Nair,Consumer,South,Andhra Pradesh,Andhra Pradesh_City3,Clothing,T-Shirt,T-Shirt - Model 683,18534.85,5,0.15,5343.34,3706.97,Geetha Iyer,15299.8,1.0,Returned
ORD-00383,,2024-04-24,Standard Class,CUST0188,Unknown,SME,West,Goa,Goa_City5,Appliances,Mixer Grinder,Mixer Grinder - Model 423,2332.4,10,0.15,388.24,233.24,Isha Gupta,1939.99,4.6,Returned
ORD-00384,2022-08-12,2022-08-16,Second Class,CUST0166,Kavita Menon,Consumer,West,Maharashtra,Maharashtra_City5,Clothing,Saree,Saree - Model 801,52540.5,15,0.0,5169.99,3502.7,Farhan Khan,66246.62,4.4,Returned
ORD-00385,2022-05-23,2022-05-28,Standard Class,CUST0173,Kavita Menon,SME,South,Karnataka,Karnataka_City2,Clothing,Jacket,Jacket - Model 277,64140.64,16,0.3,4427.33,4008.79,Divya Reddy,56325.56,3.0,Returned
ORD-00386,2022-03-27,2022-03-28,Standard Class,CUST0143,Priya Patel,Corporate,West,Rajasthan,Rajasthan_City3,Furniture,Desk,Desk - Model 540,1825.99,1,0.1,258.2,1825.99,Bhavna Sharma,2024.62,1.5,No Return
ORD-00388,2024-09-16,2024-09-22,Standard Class,CUST0043,Sunita Singh,Consumer,Central,MP,MP_City3,Appliances,Refrigerator,Refrigerator - Model 442,31915.66,7,0.05,8141.03,4559.38,Chetan Patel,27495.08,1.8,Returned
ORD-00389,2024-06-21,2024-06-27,Second Class,CUST0074,Kiran Mishra,Consumer,North,Punjab,Punjab_City5,Clothing,Jeans,Jeans - Model 531,2831.46,6,0.1,674.18,471.91,Divya Reddy,2460.53,2.7,Returned
ORD-00390,2021-06-11,2021-06-15,Second Class,CUST0114,Vijay Reddy,SME,West,MP,MP_City1,Office Supplies,Pen Set,Pen Set - Model 502,3602.25,1,0.2,959.91,3602.25,Arun Kumar,4070.86,3.6,No Return
ORD-00392,2022-09-18,2022-09-21,Second Class,CUST0022,Priya Patel,Corporate,East,Jharkhand,Jharkhand_City5,Furniture,Bookshelf,Bookshelf - Model 665,30703.32,18,0.25,6117.58,1705.74,Elan Nair,32566.03,4.0,No Return
ORD-00393,2021-06-09,2021-06-15,First Class,CUST0067,Deepika Iyer,Corporate,North,Delhi,Delhi_City1,Appliances,Mixer Grinder,Mixer Grinder - Model 874,36462.2,10,0.2,2424.96,3646.22,Bhavna Sharma,37350.73,3.3,No Return
ORD-00394,2022-06-10,2022-06-13,Second Class,CUST0191,Rohit Bajaj,SME,West,Rajasthan,Rajasthan_City5,Furniture,Bed Frame,Bed Frame - Model 855,68162.5,19,0.25,12762.89,3587.5,Divya Reddy,58116.27,3.1,No Return
ORD-00395,2022-08-07,2022-08-11,Standard Class,CUST0183,Pooja Agarwal,Home Office,East,Jharkhand,Jharkhand_City5,Electronics,Mobile Phone,Mobile Phone - Model 512,6378.96,14,0.0,1132.05,455.64,Jayesh Shah,6885.99,4.1,No Return
ORD-00396,2024-12-15,2024-12-17,Standard Class,CUST0177,Divya Shah,Consumer,Central,Uttarakhand,Uttarakhand_City4,Clothing,Jacket,Jacket - Model 584,57790.18,14,0.05,11075.43,4127.87,Arun Kumar,67802.22,4.8,No Return
ORD-00397,2023-05-12,2023-05-15,First Class,CUST0031,Kavita Menon,SME,North,Uttarakhand,Uttarakhand_City1,Clothing,T-Shirt,T-Shirt - Model 910,28185.93,19,0.2,2164.48,1483.47,Chetan Patel,24551.92,3.4,No Return
ORD-00398,2021-07-16,2021-07-21,First Class,CUST0190,Divya Shah,SME,East,Bihar,Bihar_City3,Furniture,Desk,Desk - Model 900,655.52,1,0.1,41.46,655.52,Geetha Iyer,680.18,3.9,No Return
ORD-00399,2024-07-08,2024-07-12,First Class,CUST0116,Arjun Pillai,Corporate,South,Telangana,Telangana_City4,Clothing,Blazer,Blazer - Model 853,21692.05,5,0.1,1499.25,4338.41,Elan Nair,24359.27,4.5,No Return
ORD-00400,2021-10-17,2021-10-19,Same Day,CUST0032,Neha Tiwari,Corporate,Central,UP,UP_City1,Appliances,Fan,Fan - Model 774,3007.53,3,0.2,511.4,1002.51,Isha Gupta,2676.32,1.1,No Return
ORD-00401,2021-06-14,2021-06-16,Same Day,CUST0137,Shreya Bose,Corporate,South,Telangana,Telangana_City5,Clothing,T-Shirt,T-Shirt - Model 424,22427.9,11,0.0,4428.21,2038.9,Geetha Iyer,20826.3,1.5,No Return
ORD-00402,2021-10-11,2021-10-13,Standard Class,CUST0047,Ravi Chandran,Corporate,Central,Chhattisgarh,Chhattisgarh_City3,Office Supplies,Notebook,Notebook - Model 499,2440.29,3,0.15,525.99,813.43,Bhavna Sharma,2342.73,2.7,No Return
ORD-00403,2024-02-09,2024-02-10,First Class,CUST0052,Deepika Iyer,SME,East,Jharkhand,Jharkhand_City5,Electronics,Laptop,Laptop - Model 516,59016.8,20,0.15,10162.6,2950.84,Unassigned,61500.57,2.6,No Return
ORD-00404,2023-10-14,2023-10-18,Standard Class,CUST0173,Sunita Singh,Consumer,North,Haryana,Haryana_City2,Appliances,Mixer Grinder,Mixer Grinder - Model 482,30613.92,8,0.25,6556.68,3826.74,Isha Gupta,39573.22,4.1,Returned
ORD-00405,2024-05-20,2024-05-23,Same Day,CUST0119,Shreya Bose,Home Office,Central,Uttarakhand,Uttarakhand_City2,Electronics,Laptop,Laptop - Model 699,32826.4,10,0.05,1564.33,3282.64,Isha Gupta,30878.34,1.6,No Return
ORD-00406,2023-11-11,2023-11-17,First Class,CUST0032,Vijay Reddy,SME,East,West Bengal,West Bengal_City3,Clothing,Kurta,Kurta - Model 351,89895.06,18,0.15,8653.91,4994.17,Farhan Khan,87271.46,2.8,No Return
ORD-00407,2024-07-18,2024-07-19,Standard Class,CUST0122,Rahul Sharma,Corporate,North,Punjab,Punjab_City4,Electronics,Smartwatch,Smartwatch - Model 788,3379.9,1,0.15,622.67,3379.9,Bhavna Sharma,3300.46,4.3,No Return
ORD-00408,2023-11-23,2023-11-26,Second Class,CUST0119,Kavita Menon,Corporate,West,Gujarat,Gujarat_City5,Electronics,Laptop,Laptop - Model 740,15754.62,7,0.05,4085.11,2250.66,Unassigned,18971.83,1.9,Returned
ORD-00409,2021-05-19,2021-05-24,Same Day,CUST0181,Shreya Bose,Consumer,East,West Bengal,West Bengal_City5,Office Supplies,Printer Paper,Printer Paper - Model 298,597.24,7,0.3,100.98,85.32,Jayesh Shah,678.52,3.4,No Return
ORD-00410,2023-04-28,2023-04-28,Standard Class,CUST0017,Unknown,Home Office,North,Uttarakhand,Uttarakhand_City5,Furniture,Dining Table,Dining Table - Model 564,42040.26,9,0.3,3483.99,4671.14,Arun Kumar,53346.79,3.6,No Return
ORD-00411,2022-01-09,2022-01-13,Same Day,CUST0032,Kiran Mishra,Home Office,East,Jharkhand,Jharkhand_City1,Clothing,Jeans,Jeans - Model 501,37546.35,15,0.2,8341.49,2503.09,Divya Reddy,36320.57,4.5,No Return
ORD-00412,2021-08-14,2021-08-21,Standard Class,CUST0051,Meena Nair,Home Office,South,Andhra Pradesh,Andhra Pradesh_City3,Electronics,Mobile Phone,Mobile Phone - Model 353,17473.39,11,0.25,3113.61,1588.49,Bhavna Sharma,18116.21,4.8,No Return
ORD-00413,2021-02-02,2021-02-03,Same Day,CUST0199,Shreya Bose,Home Office,East,Assam,Assam_City1,Furniture,Office Chair,Office Chair - Model 901,44414.4,20,0.0,10553.07,2220.72,Chetan Patel,36908.42,4.2,No Return
ORD-00414,2021-10-25,2021-10-28,Second Class,CUST0027,Priya Patel,Corporate,East,Assam,Assam_City4,Furniture,T-Shirt,T-Shirt - Model 493,5551.38,18,0.3,639.0,308.41,Harish Mehta,6648.23,4.5,No Return
ORD-00415,2021-10-26,2021-10-28,Second Class,CUST0085,Rohit Bajaj,Consumer,East,West Bengal,West Bengal_City5,Clothing,Saree,Saree - Model 362,4092.41,7,0.0,935.33,584.63,Farhan Khan,4135.39,3.9,Returned
ORD-00416,2023-05-19,2023-05-24,Second Class,CUST0012,Priya Patel,Consumer,South,Kerala,Kerala_City4,Furniture,Bed Frame,Bed Frame - Model 416,7963.75,5,0.15,1380.49,1592.75,Jayesh Shah,7736.39,2.5,No Return
ORD-00417,2022-11-07,2022-11-14,Standard Class,CUST0061,Kiran Mishra,Home Office,Central,Himachal,Himachal_City2,Furniture,Office Chair,Office Chair - Model 783,77410.44,18,0.15,10076.76,4300.58,Harish Mehta,88820.03,4.9,No Return
ORD-00418,2021-08-08,2021-08-09,Second Class,CUST0077,Pooja Agarwal,Consumer,South,Himachal,Himachal_City4,Office Supplies,Marker Set,Marker Set - Model 738,9386.19,11,0.15,2495.85,853.29,Divya Reddy,8630.69,3.9,No Return
ORD-00419,2022-05-15,2022-05-17,First Class,CUST0002,Kavita Menon,Corporate,West,Gujarat,Gujarat_City1,Clothing,Formal Shirt,Formal Shirt - Model 303,414.97,1,0.0,89.8,414.97,Divya Reddy,390.92,1.9,No Return
ORD-00420,2021-11-05,2021-11-09,Standard Class,CUST0046,Suresh Verma,Home Office,South,Karnataka,Karnataka_City2,Appliances,Washing Machine,Washing Machine - Model 412,921.58,1,0.1,268.06,921.58,Harish Mehta,847.92,4.2,No Return
ORD-00421,2022-09-13,2022-09-19,First Class,CUST0017,Sunita Singh,Home Office,Central,Himachal,Himachal_City5,Clothing,Kurta,Kurta - Model 539,22097.4,5,0.05,6055.7,4419.48,Divya Reddy,27853.92,4.1,No Return
ORD-00422,2024-04-24,2024-04-25,Same Day,CUST0064,Priya Patel,Corporate,Central,UP,UP_City2,Furniture,Bookshelf,Bookshelf - Model 620,39335.49,9,0.3,5575.28,4370.61,Geetha Iyer,46244.93,3.6,No Return
ORD-00423,2024-05-19,2024-05-23,Standard Class,CUST0083,Kavita Menon,Consumer,West,MP,MP_City2,Clothing,Formal Shirt,Formal Shirt - Model 307,59292.94,17,0.25,14974.09,3487.82,Harish Mehta,73024.24,2.6,No Return
ORD-00424,2024-09-12,2024-09-14,Standard Class,CUST0096,Ravi Chandran,SME,West,Goa,Goa_City5,Appliances,Washing Machine,Washing Machine - Model 736,8452.08,18,0.3,444.97,469.56,Farhan Khan,8562.39,2.9,Returned
ORD-00425,2023-02-10,2023-02-17,Standard Class,CUST0098,Rahul Sharma,Home Office,East,Jharkhand,Jharkhand_City2,Office Supplies,Stapler,Stapler - Model 200,13418.16,6,0.1,2941.88,2236.36,Bhavna Sharma,11213.21,1.2,No Return
ORD-00426,2023-01-25,2023-01-28,First Class,CUST0078,Ravi Chandran,Home Office,East,Odisha,Odisha_City4,Office Supplies,Stapler,Stapler - Model 515,24800.51,7,0.05,8234.9,3542.93,Jayesh Shah,29237.4,1.0,No Return
ORD-00427,2024-12-27,2024-12-28,First Class,CUST0192,Suresh Verma,Corporate,West,Gujarat,Gujarat_City3,Furniture,Dining Table,Dining Table - Model 966,19310.88,16,0.2,4415.12,1206.93,Divya Reddy,19588.89,4.8,Returned
ORD-00428,2021-08-26,2021-08-28,First Class,CUST0143,Rahul Sharma,Home Office,South,Andhra Pradesh,Andhra Pradesh_City2,Clothing,Blazer,Blazer - Model 529,8853.6,12,0.3,548.5,737.8,Geetha Iyer,10118.61,2.6,No Return
ORD-00429,2024-07-07,2024-07-11,Standard Class,CUST0009,Vijay Reddy,SME,East,Assam,Assam_City2,Electronics,Smartwatch,Smartwatch - Model 586,24436.75,5,0.1,4848.53,4887.35,Bhavna Sharma,23567.31,4.8,No Return
ORD-00430,2022-04-03,2022-04-07,First Class,CUST0142,Meena Nair,Consumer,North,Punjab,Punjab_City2,Electronics,Printer,Printer - Model 398,8282.1,2,0.2,1302.5,4141.05,Isha Gupta,6915.47,1.2,No Return
ORD-00431,2024-04-05,2024-04-12,Second Class,CUST0041,Sunita Singh,Home Office,South,Karnataka,Karnataka_City4,Clothing,Jacket,Jacket - Model 937,13527.2,5,0.15,3138.33,2705.44,Harish Mehta,11895.69,3.3,No Return
ORD-00432,2024-10-26,2024-10-28,First Class,CUST0176,Arjun Pillai,SME,Central,Chhattisgarh,Chhattisgarh_City4,Appliances,Fan,Fan - Model 573,9435.87,9,0.05,1646.88,1048.43,Jayesh Shah,7733.1,1.4,Returned
ORD-00434,2023-07-15,2023-07-17,First Class,CUST0196,Neha Tiwari,Consumer,North,Punjab,Punjab_City5,Clothing,Jacket,Jacket - Model 145,19907.28,4,0.0,5506.73,4976.82,Harish Mehta,16191.76,3.6,Returned
ORD-00435,2022-06-22,2022-06-28,Same Day,CUST0050,Sanjay Rao,SME,West,Rajasthan,Rajasthan_City4,Clothing,Blazer,Blazer - Model 169,206.3,2,0.0,54.2,103.15,Bhavna Sharma,221.61,2.0,Returned
ORD-00436,2024-03-03,2024-03-09,Standard Class,CUST0042,Meena Nair,Home Office,South,Andhra Pradesh,Andhra Pradesh_City2,Office Supplies,Scissors,Scissors - Model 551,3054.59,1,0.05,401.16,3054.59,Farhan Khan,2715.44,3.9,No Return
ORD-00437,2021-01-25,2021-01-28,Second Class,CUST0170,Sunita Singh,Consumer,West,Maharashtra,Maharashtra_City3,Appliances,Fan,Fan - Model 344,45073.86,13,0.15,2518.09,3467.22,Divya Reddy,38118.66,2.7,No Return
ORD-00438,2023-06-18,2023-06-24,Second Class,CUST0025,Meena Nair,Consumer,North,Odisha,Odisha_City5,Electronics,Mobile Phone,Mobile Phone - Model 504,1607.16,6,0.2,105.82,267.86,Geetha Iyer,1382.8,1.9,No Return
ORD-00439,2023-11-20,2023-11-23,Standard Class,CUST0168,Manoj Joshi,Corporate,East,Odisha,Odisha_City2,Electronics,Headphones,Headphones - Model 520,1976.47,1,0.15,194.93,1976.47,Elan Nair,2339.69,3.0,No Return
ORD-00440,2022-06-06,2022-06-12,First Class,CUST0025,Shreya Bose,SME,Central,Himachal,Himachal_City1,Furniture,Bookshelf,Bookshelf - Model 443,53988.11,11,0.25,6744.58,4908.01,Arun Kumar,59617.27,3.3,Returned
ORD-00441,2023-04-24,2023-04-28,Second Class,CUST0181,Rahul Sharma,Corporate,Central,Chhattisgarh,Chhattisgarh_City1,Appliances,Mixer Grinder,Mixer Grinder - Model 240,1240.08,8,0.3,276.94,155.01,Farhan Khan,1301.29,1.8,Returned
ORD-00442,2021-09-26,2021-09-28,First Class,CUST0154,Arjun Pillai,Corporate,South,Tamil Nadu,Tamil Nadu_City2,Furniture,Dining Table,Dining Table - Model 967,7860.82,11,0.1,1719.73,714.62,Farhan Khan,7635.72,1.8,No Return
ORD-00443,2024-02-07,2024-02-08,Second Class,CUST0098,Kiran Mishra,Consumer,South,Kerala,Kerala_City2,Appliances,Geyser,Geyser - Model 193,10544.05,11,0.25,409.74,958.55,Chetan Patel,11559.6,4.3,No Return
ORD-00444,2022-10-08,2022-10-11,First Class,CUST0186,Arjun Pillai,SME,South,Telangana,Telangana_City2,Electronics,Headphones,Headphones - Model 378,8625.9,10,0.05,1011.85,862.59,Harish Mehta,7245.82,4.9,Returned
ORD-00445,2024-01-25,2024-01-28,Same Day,CUST0109,Kiran Mishra,Corporate,West,Gujarat,Gujarat_City3,Clothing,Jacket,Jacket - Model 709,73757.8,20,0.3,4995.95,3687.89,Isha Gupta,64641.29,3.9,No Return
ORD-00446,2024-04-05,2024-04-07,Standard Class,CUST0073,Sanjay Rao,Corporate,West,Goa,Goa_City5,Office Supplies,Printer Paper,Printer Paper - Model 847,54896.94,18,0.0,8232.91,3049.83,Farhan Khan,57407.2,4.7,Returned
ORD-00447,2021-07-19,2021-07-21,Second Class,CUST0165,Rohit Bajaj,SME,East,Jharkhand,Jharkhand_City3,Clothing,Jeans,Jeans - Model 889,6220.5,3,0.0,2163.13,2073.5,Farhan Khan,6561.41,3.0,No Return
ORD-00448,2021-12-22,2021-12-28,Second Class,CUST0064,Deepika Iyer,Home Office,South,UP,UP_City5,Clothing,Kurta,Kurta - Model 566,3532.96,16,0.3,391.79,220.81,Chetan Patel,3275.56,3.4,No Return
ORD-00449,2022-07-06,2022-07-13,Same Day,CUST0183,Sanjay Rao,Home Office,North,Delhi,Delhi_City3,Electronics,Printer,Printer - Model 612,46085.65,13,0.0,9473.42,3545.05,Isha Gupta,52041.9,2.5,No Return
ORD-00450,2024-12-10,2024-12-11,Second Class,CUST0147,Kavita Menon,SME,West,Maharashtra,Maharashtra_City1,Electronics,Printer,Printer - Model 199,6908.3,5,0.05,2159.22,1381.66,Bhavna Sharma,8199.27,2.7,Returned
ORD-00451,2021-08-19,2021-08-26,Second Class,CUST0096,Meena Nair,Consumer,East,Jharkhand,Jharkhand_City2,Furniture,Desk,Desk - Model 160,5151.0,5,0.05,982.53,1030.2,Chetan Patel,6204.84,1.8,Returned
ORD-00452,2021-06-01,2021-06-06,Second Class,CUST0163,Meena Nair,SME,West,MP,MP_City4,Electronics,Monitor,Monitor - Model 788,4502.91,3,0.15,334.54,1500.97,Bhavna Sharma,3623.73,2.1,No Return
ORD-00453,2024-08-25,2024-08-28,Same Day,CUST0134,Rahul Sharma,Home Office,Central,MP,MP_City3,Furniture,Mobile Phone,Mobile Phone - Model 798,39452.14,13,0.3,3583.26,3034.78,Farhan Khan,51276.84,4.3,No Return
ORD-00454,2022-01-20,2022-01-21,First Class,CUST0092,Manoj Joshi,Consumer,West,Goa,Goa_City3,Appliances,Refrigerator,Refrigerator - Model 562,261.08,4,0.3,47.42,65.27,Jayesh Shah,298.44,4.5,Returned
ORD-00455,2024-04-20,2024-04-24,Same Day,CUST0163,Kavita Menon,Corporate,South,Tamil Nadu,Tamil Nadu_City3,Office Supplies,Pen Set,Pen Set - Model 538,9699.02,2,0.25,1074.1,4849.51,Harish Mehta,12545.06,4.4,No Return
ORD-00456,2021-03-16,2021-03-23,Standard Class,CUST0183,Vijay Reddy,Home Office,West,Rajasthan,Rajasthan_City5,Appliances,Washing Machine,Washing Machine - Model 995,74585.12,17,0.3,16030.47,4387.36,Harish Mehta,65935.22,2.8,No Return
ORD-00457,2023-07-25,2023-07-28,Second Class,CUST0055,Meena Nair,Home Office,West,MP,MP_City4,Furniture,Desk,Desk - Model 786,1716.21,3,0.25,75.64,572.07,Bhavna Sharma,1944.02,4.7,Returned
ORD-00458,2024-11-21,2024-11-28,Same Day,CUST0197,Shreya Bose,Consumer,North,Haryana,Haryana_City2,Furniture,Wardrobe,Wardrobe - Model 365,9713.19,3,0.15,2667.17,3237.73,Bhavna Sharma,9183.71,1.4,No Return
